text,label
삼성 한테 연패 로 드림 리그 위인 삼성 과 승률 차이 가 너무 많이 나 네요,fear
방 없 으니까 왠지 이질감 이,fear
다른 사람 생겼 는지 등 을 다른 사람 에게 물어본 걸 전 남친 이 알 게 되 면 기분 이 나쁜 가요 그게,fear
글 타 고 통증 은 없 는데 살 인데 뿌 그 덕,fear
대 초반 까진 안 그 랫 는데,fear
제 생각 엔 둘 다 그래픽 쪽 이나 성능 은 비슷 하 다고 보 는데 친구 는 너무 엑 박 쪽 을 몰아세우 네요,fear
술 먹 고 깨 서 또 자 고,fear
어찌 할 바 를 모르 겠 어요,fear
마이 피 좀 관리 하 려고 하 는데 글 쓰 는 데 에 삭제 밖에 없 어요,fear
그러 명 서 사귀 자는데 어 캐 해야 되,fear
월레 이런 가여,fear
상황 마다 다른 가요,fear
고수 님 들 도 와 주 세요,sadness
인수인계 도 못 받 고 일 한지 사 개월 되 었 네요,fear
치약 을 바꿨 다거나 하 지 도 않 았 어요,fear
하나 글 이 왜 저 럼,fear
시 반 에 입대 인데 난 여기 서 뭐 하 는 건지 모르 겟 네,fear
저 말 에 의미 두 면 안 되 겠 죠,fear
이걸 써먹 어서 비대 님 에게 메롱 이 라고 하 다니 ㅁ 쩝 제 닉 넴 을 또 누가 ㅁ,fear
다른 뮤지션 과 함 동공 연이 라서 형대 가 피날레 일 줄 은 몰랐 어요 ^^ 댓글 로,fear
가발 쓰 는 아나운서 가 몸 을 틀 으라는데 가발 을 옆 으로 돌렸 다는 ㅋㅋ,fear
역시 월요일 은 지하철 에 사람 이 많 아요,fear
으아아아 시간 이 얼마 안 남 았 어요,fear
클 스마 스 공연 에 와요,fear
힘든 순간 들 이 매 있 겠 지만,fear
개인 적 으로 유 느 님 받 아서 좋 지만 올해 는 정준하 를 주 는 게 조금 은 더 의미 있 는 상 이 아니 였 나 싶 다,fear
순간 손 에 들 고 있 는 마가 x 트 보 고 움찔 하 고 들어왔 다,fear
모야 인터뷰 읽 었 는데 대체 저기 에서 뭐 가 논란 거리 야,fear
기억 못 하 는 게 아니 라 기억 하 기 곤란 한 거 아닐까,fear
블랙리스트 작성 도 죄 가 되 나,fear
요즘 은 감기 걸리 면 팔꿈치 수술 하 나 봐,fear
무기 인가요,fear
건방 이 하늘 을 찌르 더 리 ㅣ,fear
우리 고유 의 누룽지 가 그럼 개 쓜애기였단 말 이 더냐 ㅜㅜ,fear
nc 도 롯데 랑 같 은 경남 지역 인데 왜 롯데 랑 동선 차이 가 이렇게 많이 남,fear
강훈련 를 소화 못 할 몸 을 만들 었 다던 코끼리 할 배 가 우승 만 번 을 했 다,fear
애플 광고 하 는 것 도 아니 고 사과 마크 좀 가리 시 지,fear
당했 네 함정 취재,fear
거의 매주 제작진 방송 에 나오 고 멤버 들 이랑 투닥거려 서 진짜 우애 쩔 고 친한 줄 알 았 네,fear
뉴스 내용 이 중간 어 잘린 거 같 은 기분 나 만 그런가 한국 이 위 인데 그 다음 내용 이 나와야 하 지 않 나,fear
왜 국립 경찰 뱡원에 장례식장 이 마련 되 었 나,fear
정유라 가 못생겼 냐 박나래 가 못생겼 냐,fear
뭐 가 말 도 안 된다는 거 야 ㅋㅋㅋ ㅋㅋ,fear
미국 판 두 테르 테 인 트럼프 가 당선 되 는 건가,fear
사람 사 는 데 맞 나,fear
이런 붉 은 기사 는 처음 본다,fear
나르샤 맞 아,fear
저거 프레디 처 럽 막 죽이 는 거 아닌가 싶 다 ㅋㅋ ㅋㅋ,fear
유연석 과 잘 되 다가 알 고 보 니 서현진 이 원수 같 은 원장 의 딸,fear
와 원빈 이랑 영화 찍 던 게 엊그제 같 은데 언제 결혼 했 대냐,fear
난 또 서울대 병원 기사 인 줄 알 았 네,fear
교체 티노 일부 로 그러 는 거 냐 정답 나왓 는데 자꾸 오답 찍 어 대,fear
조선족 이 박근혜 하야 하 라 시위 하 는 격 이 네,fear
호감 순 정리 가 안 되 네,fear
너그 들 이 프로 맞 냐,fear
왜 우리 동네 마트 는 원 인가,fear
갑자기 좃 문가 들 이 왜 케 많 아 졌 지 ㅋㅋㅋ ㅋㅋ,fear
수비력 패스 력 부터 안 좋 았 는데,fear
타 고투 저 시대 에 선발 방어 율 이 이 면 괜찮 타 고 본다 이닝 실점 하 면 방어 율 이 나오 는데 이 정도 면 계산서 는 정도 잖 아,fear
박사모 는 경찰 추정 인원 이 안 나와 신기 하 게 ㅋ 명정 도 나왔 을 꺼 같 은데 ㅋ,fear
로즌 솔 은 또 누군데 마 데카 솔 은 아 는데,fear
삼 억 도 모자른 판 에 삼 백,fear
진짜 일본 갈 껀 아니 었잖 아,fear
류 뚱 이 왜 들어감 ㅋㅋㅋ 국 뽕 ㄴ ㄴ ㅋㅋㅋ ㅋㅋ,fear
전라도 이야기 아닌가,fear
진짜 배우 들 맞 나 헉,fear
지 x 과 개소리 의 차이 냐 머 냐,fear
돈 많 은 부촌 인데 그 사람 들 돈 모아 만들 라고 하 는 게,fear
송파 힘찬 병원 에 갔 더니 판 독비 로 또 만 원 요구 해서 황당 했 음,fear
절 번 한 거 야,fear
흠 성 폭행 당한 거 같 은데,fear
일 왕 은 신라 사람 아님,fear
ba 도 완전 난감 할 듯,fear
쌀값 보장 하 라는 데 퇴진 하 라는 이유 는,fear
손흥민 저 자세 뭔가 설현 입간판 같 네,fear
그래도 재밌 어서 신경 안 쓰이 는데,fear
많이 늦 었 구 만 하 는 사람 이 있 을지 의문,fear
명불허전 대 륙 별일 이 다 일어 난다,fear
특타해서 위,fear
저기 는 길 라임 이 라 그라 고 여기 는 또 머 냐 참 ㅎㅎ,fear
이정재 말투 로 하 자면 이건 잘 될 관상 인가 망할 관상 인데,fear
받 아 주 는 팀 이 있 다는 게 의외 이왕 가 는 거 내 생각 이 틀렸 기 를 바람,fear
일부러 잃 어 버리 기 쉽 게 만든 거 아냐,fear
인터넷 신문 보 나 종이 신문 보 나 인터넷 쪽 이 환경 이라던가 가 성비 라던가 더 이득 인데,fear
이건 음 해 가 아닐까요 말 이 안 되 는 얘기 네요,fear
그야말로 생뚱맞 다,fear
어이없 네 년 만 에 영입 한 게 이원석 이 가,fear
nll 대화 록 에 포기 란 말 이 없 으니 포기 가 아니 라며,fear
젊 은 패기 의 우격다짐 으로 막 해 내 려고 하 는 느낌,fear
난 노트 가 좋 던데,fear
코발트블루 인 줄 알 았 음,fear
이원석 이 주 전급 으로 뭔갈 보여 줬 느냐,fear
요구 하 는 자 가 그 이유 를 명확히 설명 해야 발급 해 준다,fear
난 잘 뽑 은 거 같 은데 아닌가,fear
어제 맞 은 건 솔 까 그냥 플라이 볼 같 았 는데,fear
어짜피 시키 는 거 만 하 는 거 아님,fear
지금 이 유신 시대 야,fear
게임 이 아니 고 도박 임,fear
삼성 설명 듣 고 오우 ok 이게 뭐 냐,fear
신종 자살 인가 머 지,fear
참 어이없 네요,fear
년 때 대포 화 살 칼 짚신 신 던 헬 조선 인 들 이 일본 한테 대드 는 이유 가 ㅋㅋ,fear
lpg 도 충전 소 별로 안 많 게 느껴 지 던데,fear
김성근 감독 말 대로 임창용 추가 징 계 는 아니 지,fear
시비 붙 은 거 일 수 도 있 는데,fear
당사자 들 은 얼마나 더 당황 했 겠 어요,fear
별로 안 닮 았 는데,fear
살 여자 가 미쳤 다고 자기 자식 도 모자라 남 의자 을 셋 이나 키운다고 얼싸 좋 다 같이 살 자 했을까,fear
용어 를 똑바로 사용 하 세요,fear
그리고 돈 많 은 테슬라 가 뭐 가 아쉬워서 발뺌 을 하 겠 어,fear
정말 뿌리 는 속일 수 가 없 네,fear
메이저 전 구단 이 당신 의 행복 을 방해 ㅋ,fear
보호자 가 왜 필요 함,fear
문재인 이 는 이런 제도 를 고칠 생각 도 않 고 대통령 할려고,fear
몰랐 던 사실 이 다,fear
술파 는 곳 은 아니 고 요 ^^,fear
본인 이 앞 으로 얼마 를 해야 하 는지 알 아야 되 니 알려 달 라고 하 시 는데,fear
흔히 군대 용 여친 이 라 하 죠,fear
어떻게 해야 할까요,fear
괜히 자꾸 기대 하 게 되 잖아 기대 하 면 안 되 는데,fear
딱 인데 이렇게 나오 기 도 쉽 지 않 겠 구만,fear
왜 하나 의 폴더 만 사라진 걸까요,fear
흠 그래서 받 아 줄지 안 받 아 줄지 모르 겟 어요 ㅠㅠ,fear
지금 파마 중 인데 비 엄청 온다,fear
너무 황당 해서 요,fear
외국 촌놈 이 라 아무것 도 모르 겠 음,fear
그럼 나 좋 냐구 하 니까 편하 다고 하 구 멀 까 이거,fear
그 분 이 말 이 열심히 하 면 성과 가 나온다 던데 휴 혹시 [ 프리 스퀘어 ] 라고 아시나 요,fear
일병 여기 가 어디 지,fear
얼굴 이 완전 빨간 정도 로,fear
그런데 알 바 하 다가 돈 주 은 거 내 가 가져도 됨 ㅋㅋㅋ,fear
배 를 왜 만지 는 거 에요 ㅠㅠㅠ,fear
그런데 어머님 이 무작정 선 자리 잡 아 놓 았 네,fear
이때 는 자 고 먹 고 한다는 데 우리 아 가 는 퇴원 하 는 그날 부터 눈떠 있 는 시간 이 더 많 아요,fear
미적분 은 고딩 때 배워 보 질 못해서,fear
거참 희한 한 사람 이 많 네요 ㅎㅎㅎ,fear
아무리 검색 을 해도 이런 경우 는 안 나와 있 어서,fear
비율 이 안 맞 나요,fear
때 는 묻 기 싫 고 마음 이 뭐 이래 ㅋ,fear
자기 도 저 뷰러 어디 껀 지 ㅇ모른데,fear
아 갑자기 이런 거 써서 너무 당황 스럽 네요,fear
아직 어리 니까 야단 친다고 해 봤 자 아직 모르 고,fear
제 가 성질 이 이상 한 건지 ㅠㅠ,fear
근데 제 가 딱 한번 인사 한 거 말 고 는 그날 이 처음 이 라서 ㅠㅠ,fear
한 번 씩 가끔 깜 박 거리 긴 해요,fear
너무 단호 해서 어찌 할 바 를 모르 겠 어요,surprise
아님 항상 정해져 있 나요,fear
그치만 꼭 말 을 많이 할 필요 는 없 는 것 같 아 눈 만 봐도 알 수 있 는 게 있 잖아 이러 셨 는데 이거 무슨 뜻 임,fear
도대체 뭘 믿 어야 하 는 건지,fear
그럼 남녀 구분 없이 화장실 을 같이 쓰 나요 ㅡㅡ,fear
나 보고 자꾸 가을 쿨톤 이 라는 데 도대체 가을 쿨톤 이 뭔 느낌 이 야,fear
그분 이 인천 에서 부천 까지 오 시 는데 한 시간 걸리 신 데 서 ㄷ ㄷ,fear
개인 한달 지 출금액 이 정도 면 많이 쓰 는 건지 적당히 쓰 는 건지 도통 감 이 안 오 네요,fear
왜 충전 이 안 되 징,fear
첨 부터 그 사람 이 어떤 사람 인지 도 모르 고 결혼 전제 로 일단 만날 수 가 있 나요,fear
기분 이 묘하 내요,fear
벌써 시 를 향해 가 고 있 음,fear
근데 엊그제 차단 풀 고 친구 추가 까지 했 더라구요,fear
분명 새벽 시분 부터 시분 까지 잤 는데,fear
아무튼 저 도 놀래 서 번호 주 고 급히 나왔 어요,fear
남녀 관계 는 모를 일 이 다,fear
정말 상황 이 난처 합니다 ㅜㅜ,fear
주민 등록 번호 모르 는데,fear
원래 다 이런 건가요,fear
그리고 지키 지 못할 약속 은 안 해야 하 는 거 아닌가요,fear
저 만 이래요,fear
저 도 진짜 모르 겠 네요,fear
다리 만 보 게 되 네 문제 는 아 는 한국 여자 는 하나 도 없 다는 게 고민,fear
차단 확인 어 플 쓰 고 있 는데 이제 어떻게 확인 해요,fear
제 가 테이블 을 딱 다가 유리 종류 를 깨뜨렸 습니다,fear
피곤 하 다 한 날 은 한 번 에 시간 도 자 고요,fear
이러 면서 풀 죽 어 있 는데 이건 무슨 경우 죠,fear
하 면서 계속 정보 얻 고 떠들 으려고 그래서 내 노트북 도 친오빠 아플 때 준거 남친 줬 다고 구라 깠 어 실컷 ㅋㅋㅋ ㅋㅋ ㅋㅋ,fear
어떻게 쓰 는지 아 시 는 분,fear
일 이 남자 친구 랑 주년 인데 심리 학회 연차 학술 대회 랑 일정 이 겹침,fear
모든 남자 가 다 그렇 다는데 저 는 이 말 을 어떻게 받 아 드려야 할까요,fear
찬유 다운 받 아 보 다가 갑자기 뽐뿌 가,fear
세상 은 참 아이러니 한 것 같 음,fear
하지만 이 주전 쯤 부터 애정 표현 연락 이 줄 어 어느 정도 예상 은 했었 지만 좀 당황 스럽 군요,fear
이런 경우 는 처음 이 라서요,fear
안 보였 을 텐데요,fear
내 가 너 보다 위 다,fear
플 스 하 면 정말 오타쿠 인가요,fear
제 가 못 된 건가요,fear
내 가 해킹 을 당했었 나 ㅋㅋ ㅋㅋ,fear
여자 친구 사귀 면 만나 서 모 해야 할지,fear
먼가 서로 다 알 건 다 알 고 온 느낌,fear
어떻게 대처 해야 하 죠,fear
어이없 는 이유 로 갑자기 헤어졌 습니다,fear
내 가 톡 으로 생일 물 어 봤 는데 내 가 걔 ㅣ 생일 을 잘 몰라서 생일 을 틀렸 거든,fear
일 을 열심히 해서 다 해놨 더니 심심 해 메신저 로 대화 할 사람 없 어,fear
근황 주 고 받 으면서 예전 에 카톡 프 사 바꾼 거 를 거의 다 알 더라구요,fear
이상 하 네요,fear
무엇 을 보장 해 주 는지 잘 모르 겠 어요,fear
그럼 오히려 근육 이 더 붙 지 않 나요,fear
남자 들 군대 가 면 전 여친 생각 하 나요,fear
너무 황당 하 네요,fear
곧 결혼 할 남자 친구 집 에 인사 갈 건데 뭐 사 들 고 가 야 좋 을까요,fear
돈 을 훔치 려는 건 아니 구요,fear
남친 이 논산 에서 월요일 날 보냈 다는데,fear
왜 커피 를 뽑 고 먹 진 않 고 가 죠,fear
지금 톡 보내 면 칼 답 입니다,fear
사랑 하 는 사람 아이 갖 고 싶 은 게 정말 미친 건가요,sadness
어떻게 하 면 깨무 는 버릇 을 고칠 수 있 나요 휴,fear
온라인 에서 는 피임약 구매 못 하 나요,fear
혹시 미니스톱 알 바 해 보 신 분 들 중 노래 바꾸 는 법 아 시 는 분 있 나요,fear
제 가 맘 충 인가요,fear
순간 이 모집 으로 들어갈 뻔 했 음 ㅋㅋㅋ,fear
나라 는 존재 가 생각 이나 날까,fear
원래 어색 해서 그런가,fear
승급 시험 보 려면 opic 이 필요 하 다고 하 는데 일 때문 에 정신 이 없 다 보 니 제출 기한 주 남 았 네요 ㅋ,fear
생산직 이 고 알 바 고 뭐 고 무슨 일 이 든 할려는 데 다양 한 직종 에서 전화 가 와요 ㅎㅎ,fear
억지로 취미 를 붙혀 봐야 할까요,fear
회계 세무 쪽 을 하 라는데 도대체 어떻게 하 라는 건지 도 모르 겠 고 주된 업무 가 전화 받 고 명세 표치 고 전화 가 넘 많이 와서,fear
실업 급여 도 요번 달 이 끝 인데 뭘 믿 고 이러 는지,fear
물론 키 도 컷 지만 예전 에 비해서 어깨 가 너무 넓 어 졋어요,fear
그때 입금 시켜 줄 가능 성 이 있 는지,fear
지금 이틀 지났 는데,fear
제 가 회사 에 먼저 들어오 긴 했 는데 언니 라고 부르 기 는 좀 그렇 고,fear
늦잠 자 서 회사 에 늦 었 다고 데려가 달 라나,fear
무료 로 하 면 어쩌 냐고 하 셔서 요,fear
친한 친구 여자 친구 가 친구 몰래 클럽 같 은 곳 댕기 면서 남자 들 이랑 술 마시 고 놀 고 하 는 걸 친구 가 알 게 됨,fear
원래 입사 확정 되 고 등본 가져가 는 거 아님,fear
왜 이러 는 건지 아 는 분,fear
시이모 들 이 우리 집 에 오 시 겠 다고 성화 입니다,fear
그냥 책 이 면 괜찮 은데 학교 보충 에서 쓸 교재 가 안 오 니까 문제,fear
제 가 월입 대 를 하 는데 여자 친구 가 혼인 신고 를 하 고 가 라고 하 네요,fear
제 가 나쁜 놈 인가요 ㄷ ㄷ,fear
왜 차단 을 푼 걸까요,fear
치킨 버거 라며,fear
화장실 많이 가 서 몸무게 빠지 는 건 그냥 수분 빠지 는 거 아닌가요,fear
낼 면접 보 기 로 했 는데,fear
근데 난 정 떨어질 만 함 짓 을 한 적 이 없 는데 진짜 뭐 지,fear
응 그래 알 았 어 그때 보 자 요러 네요,fear
여자 친구 가 남자 친구 가 너무 예뻐서 어찌 할 바 를 모르 는,fear
커피 집 종업원 인지 나 만 그런가,fear
그런데 년 이 지난 어제 갑자기 카톡 친구 를 추가 하 는 곳 에 낯익 은 이름 이 보이 더군요,fear
칵 그냥 무너졌 다,fear
내 가 망상 을 너무 많이 하 는 건진 몰라도 그 돈 이 깨끗 한 돈 일까 하 는 생각 이 자꾸 든다,fear
하루 밤 인연 이 라는 거 이래저래 그리 ㅤㄷㅙㅅ는데이제 유부녀 가 됐 는데 한 번 만나 자네 ㅡㅡ,fear
자기 를 가지 려고 하 지 말 고 누구 와 만나 든 간섭 하 지 마라는 데 어떻 게 해야 되 죠,fear
저 는 이유 도 모른 채 연락 할 것 도 못 되 네요,fear
이게 왜 임,fear
사태 에 심각 성 도 느꼈 지만,fear
이런 거 정하 면 안 되 고 그냥 무작정 칼로리 따져 가 면서 디저트 입 에 도 대 면 안 되 고 그런 가요,fear
지금 보 니 우연 인지 뭔지,fear
어디 서부터 정리 해야 하나,fear
소문 에 광주 에 는 팬클럽 이 딱 한 명 있 다고 하 던데요 ^^,fear
어제 개학 하 고 어제 오늘 정신 이 하나 도 없 네요 어 후,fear
악 플 러 보다 추종 자 가 더 많 아요,fear
이렇게 변명 하 는 제 자신 이 왜 이렇게 웃겨 보일까요 ㅁ,fear
육남매 특집 보 니 인치 라던데 ㅋㅋㅋ,fear
우연히 오늘 한 사람 을 만나 게 되 었 는데 그 분 이 유재석 님 을 잘 아신다 길래 만나 게 해 달 라고 했 더니만,fear
제 가 너무 발끈 하 는 걸까요,fear
별로 어려운 건 안 한 거 같 은 데 쉬 지 도 않 고 일 해서 그런가,fear
회사 에서 시간 도 많이 남 고 해서 영어 공부 를 해 볼까 하 는데 정말 진짜 말 그래 다로 abcd 밖에 몰라요,fear
